LITH_ID,WELLINFOID,LOCAL_ID1,LOCAL_ID2,LOCAL_ID3,X_CATEALEALBERS_m,Y_CATEALEALBERS_m,GROUND_SURFACE_ELEVATION_m,LITH_TOP_DEPTH_m,LITH_BOT_DEPTH_m,LITH_TRANSCRIPTION,RAW_DESCRIPTION,LITH_MAJOR1,LITH_MAJOR2,LITH_MINOR1,LITH_MINOR2,TEXTURE,TEXTURE_REFINED,USCS_SYMBOL,USCS_DESCRIPTION,COLOR,NOTES,DATA_SOURCE,DESCRIPTOR,QAQC,GROUND_SURFACE_ELEVATION_ft,LITH_TOP_DEPTH_ft,LITH_BOT_DEPTH_ft
85074,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,6.096,10.9728,Sandy SILT (ML),1,silt,sand,,,fine,fine with coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,20.00000064,36.000001151999996
85075,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,10.9728,12.4968,SILT with sand (ML),1,silt,,sand,,fine,fine with coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,36.000001151999996,41.000001312
85076,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,12.4968,13.8684,Sandy SILT (ML),1,silt,sand,,,fine,fine with coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,41.000001312,45.500001456
85077,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,13.8684,15.5448,SILT (ML),1,silt,,,,fine,fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,45.500001456,51.000001632
85078,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,15.5448,16.764,Clayey SILT (ML),1,silt,clay,,,fine,fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,51.000001632,55.000001759999996
85079,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,16.764,17.0688,Lean CLAY (CL),1,clay,,,,fine,fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,55.000001759999996,56.000001792
85080,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,17.0688,20.4216,SILT (ML),1,silt,,,,fine,fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,56.000001792,67.000002144
85081,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,20.4216,22.5552,Sandy SILT (ML),1,silt,sand,,,fine,fine with coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,67.000002144,74.000002368
85082,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,22.5552,22.86,SILT (ML),1,silt,,,,fine,fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,74.000002368,75.0000024
85083,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,22.86,23.1648,Sandy SILT (ML),1,silt,sand,,,fine,fine with coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,75.0000024,76.000002432
85084,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,23.1648,24.5364,Sandy SILT (ML),1,silt,sand,,,fine,fine with coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,76.000002432,80.500002576
85085,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,24.5364,25.146,Sandy SILT (ML),1,silt,sand,,,fine,fine with coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,80.500002576,82.50000264
85086,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,25.146,25.908,Silty CLAY (CL),1,clay,silt,,,fine,fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,82.50000264,85.00000272
85087,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,25.908,27.1272,Poorly Graded SAND with silt (SP),1,sand,,silt,,coarse,coarse with fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,85.00000272,89.000002848
85088,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,27.1272,30.48,Poorly graded GRAVEL with sand (GP),1,gravel,,sand,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,89.000002848,100.0000032
85089,6414,RC-19-026,,,-171406.47,161992.4893,27.700224,30.48,30.9372,Poorly graded SAND (SP),1,sand,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,90.88000290816,100.0000032,101.500003248
86835,6578,7895 Hwy 20,,,-165878.6679,127304.3086,15.5448,0.0,1.2192,Topsoil,1,soil,,,,soil,soil,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,51.000001632,0.0,4.000000128
86836,6578,7895 Hwy 20,,,-165878.6679,127304.3086,15.5448,1.2192,11.5824,Clay,1,clay,,,,fine,fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,51.000001632,4.000000128,38.000001216
86837,6578,7895 Hwy 20,,,-165878.6679,127304.3086,15.5448,11.5824,13.4112,Sand,1,sand,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,51.000001632,38.000001216,44.000001407999996
86838,6578,7895 Hwy 20,,,-165878.6679,127304.3086,15.5448,13.4112,20.7264,Sand & Gravel,1,sand,gravel,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,51.000001632,44.000001407999996,68.00000217600001
86839,6578,7895 Hwy 20,,,-165878.6679,127304.3086,15.5448,20.7264,25.2984,Blue Clay,1,clay,,,,fine,fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,51.000001632,68.00000217600001,83.000002656
86840,6578,7895 Hwy 20,,,-165878.6679,127304.3086,15.5448,25.2984,29.2608,Brittle Gray Clay,1,clay,,,,fine,fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,51.000001632,83.000002656,96.000003072
86841,6578,7895 Hwy 20,,,-165878.6679,127304.3086,15.5448,29.2608,30.7848,Black and White Gravel,1,gravel,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,51.000001632,96.000003072,101.000003232
89743,6885,,,,-187982.3612,252795.2495,104.945688,0.0,1.8288,Top Soil,1,soil,,,,soil,soil,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,344.31001101792003,0.0,6.000000192
89744,6885,,,,-187982.3612,252795.2495,104.945688,1.8288,4.2672,Sandstone,1,sand,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,344.31001101792003,6.000000192,14.000000448
89745,6885,,,,-187982.3612,252795.2495,104.945688,4.2672,7.3152,Silty Clay,1,clay,silt,,,fine,fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,344.31001101792003,14.000000448,24.000000768
89746,6885,,,,-187982.3612,252795.2495,104.945688,7.3152,30.48,Sandstone,1,sand,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,344.31001101792003,24.000000768,100.0000032
90146,6923,,,,-158837.0326,117847.3081,13.67028,0.0,4.572,top soil,1,soil,,,,soil,soil,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,44.8500014352,0.0,15.00000048
90147,6923,,,,-158837.0326,117847.3081,13.67028,4.572,12.192,brown clay,1,clay,,,,fine,fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,44.8500014352,15.00000048,40.00000128
90148,6923,,,,-158837.0326,117847.3081,13.67028,12.192,15.24,sandy brown clay,1,clay,sand,,,fine,fine with coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,44.8500014352,40.00000128,50.0000016
90149,6923,,,,-158837.0326,117847.3081,13.67028,15.24,18.288,fine sand,1,sand,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,44.8500014352,50.0000016,60.00000192
90150,6923,,,,-158837.0326,117847.3081,13.67028,18.288,24.384,brown clay,1,clay,,,,fine,fine,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,44.8500014352,60.00000192,80.00000256
90151,6923,,,,-158837.0326,117847.3081,13.67028,24.384,42.672,brown sandy clay,1,clay,sand,,,fine,fine with coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,44.8500014352,80.00000256,140.00000448
90152,6923,,,,-158837.0326,117847.3081,13.67028,42.672,48.768,fine sand,1,sand,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,44.8500014352,140.00000448,160.00000512
90153,6923,,,,-158837.0326,117847.3081,13.67028,48.768,54.864,small gravel,1,gravel,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,44.8500014352,160.00000512,180.00000576
90154,6923,,,,-158837.0326,117847.3081,13.67028,54.864,64.008,sand,1,sand,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,44.8500014352,180.00000576,210.00000672
90155,6923,,,,-158837.0326,117847.3081,13.67028,64.008,67.056,coarse sand,1,sand,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,44.8500014352,210.00000672,220.00000703999999
90156,6923,,,,-158837.0326,117847.3081,13.67028,67.056,71.628,sandy brown clay,1,clay,sand,,,fine,fine with coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,44.8500014352,220.00000703999999,235.00000752
92655,7140,ww-1,,,-185898.5408,266809.4578,114.57432,0.0,4.8768,Light brown sandy clayey silt,1,silt,sand,clay,,fine,fine with coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,375.9000120288,0.0,16.000000512
92656,7140,ww-1,,,-185898.5408,266809.4578,114.57432,4.8768,5.7912,Light brown sandy clay,1,clay,sand,,,fine,fine with coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,375.9000120288,16.000000512,19.000000608
92657,7140,ww-1,,,-185898.5408,266809.4578,114.57432,5.7912,13.4112,Gravel cobbles and boulders,1,gravel,cobbles,boulders,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,375.9000120288,19.000000608,44.000001407999996
92658,7140,ww-1,,,-185898.5408,266809.4578,114.57432,13.4112,22.2504,Brown weak sandstone  (H2O),1,sand,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,375.9000120288,44.000001407999996,73.000002336
92659,7140,ww-1,,,-185898.5408,266809.4578,114.57432,22.2504,23.7744,Tan sandy volcanic ash,1,rock - volcanic,sand,silt,,rock,rock,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,375.9000120288,73.000002336,78.000002496
92660,7140,ww-1,,,-185898.5408,266809.4578,114.57432,23.7744,26.5176,Brown/grey/red cemented sand with some gravel  (H2O),1,sand,,gravel,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,375.9000120288,78.000002496,87.000002784
92661,7140,ww-1,,,-185898.5408,266809.4578,114.57432,26.5176,28.6512,Brown sandstone,1,sand,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,375.9000120288,87.000002784,94.000003008
92662,7140,ww-1,,,-185898.5408,266809.4578,114.57432,28.6512,36.2712,Black and grey gravel and sand  (H2O),1,gravel,sand,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,375.9000120288,94.000003008,119.000003808
92663,7140,ww-1,,,-185898.5408,266809.4578,114.57432,36.2712,51.816,Brown sandstone with gravel zones  (H2O),1,sand,,gravel,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,375.9000120288,119.000003808,170.00000544
92664,7140,ww-1,,,-185898.5408,266809.4578,114.57432,51.816,55.7784,Brown gravels  (H2O),1,gravel,,,,coarse,coarse,,,,,DWR: OSWCR: Geologic Logs - Free Form,,,375.9000120288,170.00000544,183.000005856
104141,10799,,,26N02W20_783568.pdf_final.txt,-179724.7026,232486.9734,72.289416,0.0,3.9624,top soil,1,soil,,,,soil,soil,,,,,Eclogite (Digitization of Well Completion Report),,,237.17000758944002,0.0,13.000000416
104142,10799,,,26N02W20_783568.pdf_final.txt,-179724.7026,232486.9734,72.289416,3.9624,4.8768,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,237.17000758944002,13.000000416,16.000000512
104143,10799,,,26N02W20_783568.pdf_final.txt,-179724.7026,232486.9734,72.289416,4.8768,7.3152,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,237.17000758944002,16.000000512,24.000000768
104144,10799,,,26N02W20_783568.pdf_final.txt,-179724.7026,232486.9734,72.289416,7.3152,8.8392,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,237.17000758944002,24.000000768,29.000000928
104145,10799,,,26N02W20_783568.pdf_final.txt,-179724.7026,232486.9734,72.289416,8.8392,9.4488,hard pan,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,237.17000758944002,29.000000928,31.000000992
104146,10799,,,26N02W20_783568.pdf_final.txt,-179724.7026,232486.9734,72.289416,9.4488,40.2336,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,237.17000758944002,31.000000992,132.000004224
104147,10799,,,26N02W20_783568.pdf_final.txt,-179724.7026,232486.9734,72.289416,40.2336,41.148,clay & sandstone,1,clay,sand,,,fine,fine with coarse,,,,,Eclogite (Digitization of Well Completion Report),,,237.17000758944002,132.000004224,135.00000432000002
104148,10799,,,26N02W20_783568.pdf_final.txt,-179724.7026,232486.9734,72.289416,41.148,44.5008,sandstone,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,237.17000758944002,135.00000432000002,146.000004672
104149,10799,,,26N02W20_783568.pdf_final.txt,-179724.7026,232486.9734,72.289416,44.5008,47.8536,cemented gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,237.17000758944002,146.000004672,157.000005024
104682,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,0.0,5.4864,river loam,1,soil,,,,soil,soil,,,,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,0.0,18.000000575999998
104683,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,5.4864,8.5344,"loose rock, gravel & boulders",1,rock - undifferentiated,gravel,boulders,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,18.000000575999998,28.000000896
104684,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,8.5344,12.8016,rock & gravel,1,rock - undifferentiated,gravel,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,28.000000896,42.000001344000005
104685,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,12.8016,14.6304,rock  loose,1,rock - undifferentiated,,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,42.000001344000005,48.000001536
104686,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,14.6304,17.6784,rock & gravel,1,rock - undifferentiated,gravel,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,48.000001536,58.000001856
104687,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,17.6784,18.8976,large rocks loose,1,rock - undifferentiated,,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,58.000001856,62.000001984
104688,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,18.8976,19.5072,gray clay,1,clay,,,,fine,fine,,,gray,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,62.000001984,64.000002048
104689,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,19.5072,22.86,rocks & gravel loose,1,rock - undifferentiated,gravel,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,64.000002048,75.0000024
104690,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,22.86,35.052,yellow clay & rocks,1,clay,rock - undifferentiated,,,fine,fine,,,yellow,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,75.0000024,115.00000367999999
104691,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,35.052,35.6616,brown sand  cemented,1,sand,,,,coarse,coarse,,,brown,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,115.00000367999999,117.000003744
104692,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,35.6616,35.9664,"rock, gravel & brown sand",1,rock - undifferentiated,gravel,sand,,rock,rock,,,brown,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,117.000003744,118.000003776
104693,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,35.9664,36.576,"brown rock, cemented",1,rock - undifferentiated,,,,rock,rock,,,brown,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,118.000003776,120.00000384
104694,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,36.576,44.196,yellow clay w/ rocks,1,clay,,rock - undifferentiated,,fine,fine,,,yellow,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,120.00000384,145.00000464
104695,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,44.196,44.8056,brown fine sand,1,sand,,,,coarse,coarse,,,brown,,Eclogite (Digitization of Well Completion Report),fine,,153.44000491008,145.00000464,147.000004704
104696,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,44.8056,47.244,rocks & gravel,1,rock - undifferentiated,gravel,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,147.000004704,155.00000495999998
104697,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,47.244,52.1208,"large cemented rock, gravel",1,rock - undifferentiated,gravel,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,155.00000495999998,171.000005472
104698,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,52.1208,57.3024,brown cemented sand hard chunks,1,sand,,,,coarse,coarse,,,brown,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,171.000005472,188.000006016
104699,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,57.3024,58.5216,yellow clay,1,clay,,,,fine,fine,,,yellow,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,188.000006016,192.000006144
104700,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,58.5216,62.484,"rocks & gravel, coarse sand",1,rock - undifferentiated,gravel,sand,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),coarse,,153.44000491008,192.000006144,205.00000656
104701,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,62.484,71.628,tough clay  hard,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,205.00000656,235.00000752
104702,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,71.628,72.8472,gray clay sticky,1,clay,,,,fine,fine,,,gray,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,235.00000752,239.000007648
104703,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,72.8472,118.5672,pink volcanic sandstone hard,1,rock - volcanic,sand,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,239.000007648,389.000012448
104704,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,118.5672,119.4816,dark cemented sand,1,sand,,,,coarse,coarse,,,dark,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,389.000012448,392.000012544
104705,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,119.4816,123.444,gray clay sticky,1,clay,,,,fine,fine,,,gray,,Eclogite (Digitization of Well Completion Report),,,153.44000491008,392.000012544,405.00001296
104706,10824,,,22N01W08_96310.pdf_final.txt,-173208.4049,197002.2873,46.768512,123.444,124.968,black volcanic coarse sand,1,rock - volcanic,sand,,,rock,rock,,,black,,Eclogite (Digitization of Well Completion Report),coarse,,153.44000491008,405.00001296,410.00001312
104463,10846,,,16N01W07_E0253439.pdf_final.txt,-173330.6567,139605.5191,18.336768,0.0,18.288,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,60.16000192512,0.0,60.00000192
104464,10846,,,16N01W07_E0253439.pdf_final.txt,-173330.6567,139605.5191,18.336768,18.288,39.624,"sandy, blue clay",1,clay,sand,,,fine,fine with coarse,,,blue,,Eclogite (Digitization of Well Completion Report),,,60.16000192512,60.00000192,130.00000416
104465,10846,,,16N01W07_E0253439.pdf_final.txt,-173330.6567,139605.5191,18.336768,39.624,42.672,small gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,60.16000192512,130.00000416,140.00000448
104466,10846,,,16N01W07_E0253439.pdf_final.txt,-173330.6567,139605.5191,18.336768,42.672,51.816,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,60.16000192512,140.00000448,170.00000544
104467,10846,,,16N01W07_E0253439.pdf_final.txt,-173330.6567,139605.5191,18.336768,51.816,60.96,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,60.16000192512,170.00000544,200.0000064
104468,10846,,,16N01W07_E0253439.pdf_final.txt,-173330.6567,139605.5191,18.336768,60.96,63.3984,gravel and clay mix,1,gravel,clay,,,coarse,coarse with fine,,,,,Eclogite (Digitization of Well Completion Report),,,60.16000192512,200.0000064,208.000006656
104469,10846,,,16N01W07_E0253439.pdf_final.txt,-173330.6567,139605.5191,18.336768,63.3984,74.676,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,60.16000192512,208.000006656,245.00000784
104470,10846,,,16N01W07_E0253439.pdf_final.txt,-173330.6567,139605.5191,18.336768,74.676,88.392,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,60.16000192512,245.00000784,290.00000928
104471,10846,,,16N01W07_E0253439.pdf_final.txt,-173330.6567,139605.5191,18.336768,88.392,92.0496,fractured sand,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,60.16000192512,290.00000928,302.000009664
104472,10846,,,16N01W07_E0253439.pdf_final.txt,-173330.6567,139605.5191,18.336768,92.0496,96.3168,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,60.16000192512,302.000009664,316.000010112
104473,10846,,,16N01W07_E0253439.pdf_final.txt,-173330.6567,139605.5191,18.336768,96.3168,97.536,gravel and clay mix,1,gravel,clay,,,coarse,coarse with fine,,,,,Eclogite (Digitization of Well Completion Report),,,60.16000192512,316.000010112,320.00001024
104474,10846,,,16N01W07_E0253439.pdf_final.txt,-173330.6567,139605.5191,18.336768,97.536,109.728,fractured sand,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,60.16000192512,320.00001024,360.00001152
105506,10887,,,21N01W11_201892.pdf_final.txt,-166316.9308,188312.8387,40.20312,0.0,7.3152,top soil,1,soil,,,,soil,soil,,,,,Eclogite (Digitization of Well Completion Report),,,131.90000422079999,0.0,24.000000768
105507,10887,,,21N01W11_201892.pdf_final.txt,-166316.9308,188312.8387,40.20312,7.3152,25.6032,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,131.90000422079999,24.000000768,84.00000268800001
105508,10887,,,21N01W11_201892.pdf_final.txt,-166316.9308,188312.8387,40.20312,25.6032,44.196,brown hardpan,1,clay,,,,fine,fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,131.90000422079999,84.00000268800001,145.00000464
105509,10887,,,21N01W11_201892.pdf_final.txt,-166316.9308,188312.8387,40.20312,44.196,47.244,cemented gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,131.90000422079999,145.00000464,155.00000495999998
105510,10887,,,21N01W11_201892.pdf_final.txt,-166316.9308,188312.8387,40.20312,47.244,50.292,sand & gravel,1,sand,gravel,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,131.90000422079999,155.00000495999998,165.00000528
105511,10887,,,21N01W11_201892.pdf_final.txt,-166316.9308,188312.8387,40.20312,50.292,57.912,brown hardpan,1,clay,,,,fine,fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,131.90000422079999,165.00000528,190.00000608
105512,10887,,,21N01W11_201892.pdf_final.txt,-166316.9308,188312.8387,40.20312,57.912,68.2752,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,131.90000422079999,190.00000608,224.000007168
105513,10887,,,21N01W11_201892.pdf_final.txt,-166316.9308,188312.8387,40.20312,68.2752,72.5424,yellow clay,1,clay,,,,fine,fine,,,yellow,,Eclogite (Digitization of Well Completion Report),,,131.90000422079999,224.000007168,238.000007616
105514,10887,,,21N01W11_201892.pdf_final.txt,-166316.9308,188312.8387,40.20312,72.5424,75.2856,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,131.90000422079999,238.000007616,247.000007904
105515,10887,,,21N01W11_201892.pdf_final.txt,-166316.9308,188312.8387,40.20312,75.2856,80.772,yellow clay,1,clay,,,,fine,fine,,,yellow,,Eclogite (Digitization of Well Completion Report),,,131.90000422079999,247.000007904,265.00000848
105516,10887,,,21N01W11_201892.pdf_final.txt,-166316.9308,188312.8387,40.20312,80.772,176.784,brown hardpan,1,clay,,,,fine,fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,131.90000422079999,265.00000848,580.00001856
105517,10887,,,21N01W11_201892.pdf_final.txt,-166316.9308,188312.8387,40.20312,176.784,202.692,dark gray hardpan,1,clay,,,,fine,fine,,,dark/gray,,Eclogite (Digitization of Well Completion Report),,,131.90000422079999,580.00001856,665.00002128
106547,10916,,,26N02W18_798959.pdf_final.txt,-181404.3891,233616.2528,72.19188,0.0,2.7432,top soil,1,soil,,,,soil,soil,,,,,Eclogite (Digitization of Well Completion Report),,,236.8500075792,0.0,9.000000287999999
106548,10916,,,26N02W18_798959.pdf_final.txt,-181404.3891,233616.2528,72.19188,2.7432,4.2672,sand,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,236.8500075792,9.000000287999999,14.000000448
106549,10916,,,26N02W18_798959.pdf_final.txt,-181404.3891,233616.2528,72.19188,4.2672,5.4864,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,236.8500075792,14.000000448,18.000000575999998
106550,10916,,,26N02W18_798959.pdf_final.txt,-181404.3891,233616.2528,72.19188,5.4864,7.9248,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,236.8500075792,18.000000575999998,26.000000832
106551,10916,,,26N02W18_798959.pdf_final.txt,-181404.3891,233616.2528,72.19188,7.9248,17.6784,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,236.8500075792,26.000000832,58.000001856
106552,10916,,,26N02W18_798959.pdf_final.txt,-181404.3891,233616.2528,72.19188,17.6784,19.5072,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,236.8500075792,58.000001856,64.000002048
106553,10916,,,26N02W18_798959.pdf_final.txt,-181404.3891,233616.2528,72.19188,19.5072,30.48,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,236.8500075792,64.000002048,100.0000032
105908,11049,,,25N02W17_0996220.pdf_final.txt,-180560.9986,225552.449,66.062352,0.0,4.2672,top soil,1,soil,,,,soil,soil,,,,,Eclogite (Digitization of Well Completion Report),,,216.74000693568001,0.0,14.000000448
