date,igw,wte_ft,head_ft_1,head_ft_2,head_ft_2,head_ft_3,head_ft_4
1993-06-30,5104,60.665,60.665,59.5161,59.5161,58.6428,58.5835
1993-07-31,5104,60.2291,60.2291,58.949,58.949,58.0725,58.0209
1993-08-31,5104,60.6632,60.6632,59.0579,59.0579,57.9067,57.8423
1993-09-30,5104,60.2487,60.2487,58.8108,58.8108,57.7321,57.6695
1993-10-31,5104,59.3618,59.3618,58.3738,58.3738,57.6966,57.6596
1993-11-30,5104,60.1581,60.1581,59.0338,59.0338,58.1899,58.1427
1993-12-31,5104,61.9657,61.9657,60.4752,60.4752,59.2428,59.1707
1994-01-31,5104,61.628,61.628,60.6972,60.6972,59.9038,59.8567
1994-02-28,5104,63.9678,63.9678,62.2775,62.2775,60.8079,60.716
1994-03-31,5104,61.3334,61.3334,60.7535,60.7535,60.2425,60.2036
1994-04-30,5104,59.8993,59.8993,59.5122,59.5122,59.2752,59.2555
1994-05-31,5104,59.8403,59.8403,59.0469,59.0469,58.5512,58.5195
1994-06-30,5104,58.3636,58.3636,57.7964,57.7964,57.592,57.5831
1994-07-31,5104,57.9435,57.9435,57.1895,57.1895,56.901,56.8957
1994-08-31,5104,59.0669,59.0669,57.5826,57.5826,56.6678,56.6291
1994-09-30,5104,59.6808,59.6808,57.8873,57.8873,56.5441,56.4724
1994-10-31,5104,59.2579,59.2579,57.7531,57.7531,56.5664,56.4976
1994-11-30,5104,60.8641,60.8641,59.0364,59.0364,57.4567,57.36
1994-12-31,5104,63.2537,63.2537,60.9553,60.9553,58.8938,58.7664
1995-01-31,5104,65.8476,65.8476,63.2999,63.2999,60.914,60.7645
1995-02-28,5104,63.055,63.055,61.9512,61.9512,60.8779,60.8064
1995-03-31,5104,65.7649,65.7649,63.7548,63.7548,61.9065,61.7841
1995-04-30,5104,64.5539,64.5539,62.8383,62.8383,61.2882,61.1785
1995-05-31,5104,64.0213,64.0213,62.2452,62.2452,60.7333,60.6266
1995-06-30,5104,61.7879,61.7879,60.59,60.59,59.6974,59.6335
1995-07-31,5104,60.1556,60.1556,59.2012,59.2012,58.637,58.6012
1995-08-31,5104,59.9806,59.9806,58.774,58.774,58.0402,58.0004
1995-09-30,5104,60.1223,60.1223,58.8863,58.8863,58.0121,57.9597
1995-10-31,5104,59.1127,59.1127,58.4375,58.4375,58.0424,58.0207
1995-11-30,5104,60.131,60.131,59.257,59.257,58.62,58.5828
1995-12-31,5104,63.8816,63.8816,61.9122,61.9122,60.208,60.1025
1996-01-31,5104,64.3645,64.3645,62.731,62.731,61.2486,61.155
1996-02-29,5104,65.2126,65.2126,63.5017,63.5017,61.9503,61.8494
1996-03-31,5104,64.344,64.344,62.9401,62.9401,61.668,61.5788
1996-04-30,5104,62.8718,62.8718,61.5694,61.5694,60.4296,60.3457
1996-05-31,5104,63.3778,63.3778,61.6313,61.6313,60.1639,60.0626
1996-06-30,5104,60.0598,60.0598,59.3463,59.3463,58.9259,58.8975
1996-07-31,5104,59.7171,59.7171,58.72,58.72,58.1766,58.1509
1996-08-31,5104,59.8402,59.8402,58.5699,58.5699,57.807,57.7737
1996-09-30,5104,59.8267,59.8267,58.5855,58.5855,57.7188,57.6743
1996-10-31,5104,59.9753,59.9753,58.7638,58.7638,57.8687,57.823
1996-11-30,5104,61.1283,61.1283,59.7309,59.7309,58.5952,58.5343
1996-12-31,5104,64.9966,64.9966,62.5967,62.5967,60.4941,60.3719
1997-01-31,5104,66.0496,66.0496,64.0172,64.0172,62.1571,62.0451
1997-02-28,5104,62.7713,62.7713,62.2275,62.2275,61.7763,61.7468
1997-03-31,5104,61.7519,61.7519,61.4945,61.4945,61.393,61.3849
1997-04-30,5104,60.1965,60.1965,60.0783,60.0783,60.2141,60.2262
1997-05-31,5104,60.1758,60.1758,59.6089,59.6089,59.4485,59.45
1997-06-30,5104,59.9156,59.9156,59.1298,59.1298,58.7946,58.7894
1997-07-31,5104,60.1892,60.1892,58.9331,58.9331,58.2043,58.1807
1997-08-31,5104,60.2191,60.2191,58.7633,58.7633,57.7908,57.7533
1997-09-30,5104,59.7285,59.7285,58.017,58.017,56.7129,56.6498
1997-10-31,5104,59.5015,59.5015,57.9426,57.9426,56.679,56.6151
1997-11-30,5104,63.4784,63.4784,60.7374,60.7374,58.3129,58.1739
1997-12-31,5104,62.7639,62.7639,60.9192,60.9192,59.2107,59.1132
1998-01-31,5104,65.226,65.226,62.9939,62.9939,60.9602,60.842
1998-02-28,5104,66.0872,66.0872,64.0738,64.0738,62.244,62.1321
1998-03-31,5104,64.7658,64.7658,63.3923,63.3923,62.1975,62.1169
1998-04-30,5104,63.5662,63.5662,62.2178,62.2178,61.1513,61.0765
1998-05-31,5104,64.1838,64.1838,62.515,62.515,61.1871,61.0981
1998-06-30,5104,61.9828,61.9828,61.0239,61.0239,60.426,60.389
1998-07-31,5104,61.0396,61.0396,60.1074,60.1074,59.6313,59.6108
1998-08-31,5104,60.7971,60.7971,59.6698,59.6698,59.0294,59.004
1998-09-30,5104,60.3401,60.3401,59.1719,59.1719,58.4133,58.3811
1998-10-31,5104,59.6292,59.6292,58.71,58.71,58.1147,58.0901
1998-11-30,5104,63.3242,63.3242,61.1776,61.1776,59.3939,59.2919
1998-12-31,5104,63.1409,63.1409,61.5636,61.5636,60.1832,60.1016
1999-01-31,5104,63.3446,63.3446,62.0521,62.0521,60.9589,60.8953
1999-02-28,5104,64.9966,64.9966,63.3368,63.3368,61.929,61.8419
1999-03-31,5104,64.4008,64.4008,63.1007,63.1007,62.0004,61.9254
1999-04-30,5104,61.832,61.832,61.1705,61.1705,60.7004,60.6642
1999-05-31,5104,61.4545,61.4545,60.5256,60.5256,59.9072,59.8677
1999-06-30,5104,60.164,60.164,59.3755,59.3755,58.9417,58.9183
1999-07-31,5104,60.5829,60.5829,59.2863,59.2863,58.4379,58.3958
1999-08-31,5104,60.8962,60.8962,59.3177,59.3177,58.1744,58.1173
1999-09-30,5104,60.0022,60.0022,58.5231,58.5231,57.4042,57.3482
1999-10-31,5104,59.5345,59.5345,58.2395,58.2395,57.2746,57.2301
1999-11-30,5104,61.2938,61.2938,59.5559,59.5559,58.1332,58.0591
1999-12-31,5104,61.4791,61.4791,60.0853,60.0853,58.9117,58.8502
2000-01-31,5104,63.943,63.943,62.0545,62.0545,60.4245,60.3316
2000-02-29,5104,65.3806,65.3806,63.4456,63.4456,61.733,61.6262
2000-03-31,5104,64.7419,64.7419,63.2699,63.2699,61.9681,61.8772
2000-04-30,5104,62.0943,62.0943,61.2948,61.2948,60.6814,60.6329
2000-05-31,5104,61.1693,61.1693,60.3373,60.3373,59.8141,59.7798
2000-06-30,5104,59.9682,59.9682,59.2266,59.2266,58.8845,58.8706
2000-07-31,5104,60.5087,60.5087,59.2228,59.2228,58.4421,58.4097
2000-08-31,5104,60.4466,60.4466,58.9918,58.9918,58.0327,57.9939
2000-09-30,5104,60.0095,60.0095,58.4209,58.4209,57.2511,57.1991
2000-10-31,5104,60.8681,60.8681,59.1129,59.1129,57.6874,57.6151
2000-11-30,5104,60.8344,60.8344,59.3775,59.3775,58.1872,58.1277
2000-12-31,5104,61.2106,61.2106,59.9522,59.9522,58.936,58.8861
2001-01-31,5104,62.7567,62.7567,61.3132,61.3132,60.1201,60.057
2001-02-28,5104,64.2078,64.2078,62.5179,62.5179,61.0692,60.9828
2001-03-31,5104,62.9595,62.9595,61.8452,61.8452,60.888,60.8231
2001-04-30,5104,60.8252,60.8252,60.2186,60.2186,59.7882,59.7562
2001-05-31,5104,59.8003,59.8003,59.1833,59.1833,58.912,58.8995
2001-06-30,5104,59.4015,59.4015,58.652,58.652,58.3524,58.3454
2001-07-31,5104,59.7944,59.7944,58.6564,58.6564,58.0652,58.0474
2001-08-31,5104,59.8987,59.8987,58.6176,58.6176,57.8823,57.8591
2001-09-30,5104,59.999,59.999,58.6903,58.6903,57.8405,57.8062
2001-10-31,5104,60.0205,60.0205,58.8732,58.8732,58.0752,58.0395
2001-11-30,5104,63.4046,63.4046,61.2748,61.2748,59.5089,59.409
2001-12-31,5104,64.8752,64.8752,62.8352,62.8352,61.0516,60.9463
2002-01-31,5104,64.5945,64.5945,63.2606,63.2606,62.101,62.0325
2002-02-28,5104,62.3892,62.3892,62.0501,62.0501,61.8544,61.8431
2002-03-31,5104,63.1261,63.1261,62.3472,62.3472,61.7866,61.7484
2002-04-30,5104,60.5802,60.5802,60.4056,60.4056,60.4663,60.4701
2002-05-31,5104,60.493,60.493,59.8959,59.8959,59.7021,59.6984
2002-06-30,5104,59.7519,59.7519,59.0325,59.0325,58.8322,58.8353
2002-07-31,5104,60.1275,60.1275,58.9172,58.9172,58.319,58.3035
2002-08-31,5104,59.9827,59.9827,58.6576,58.6576,57.9102,57.8866
2002-09-30,5104,59.6444,59.6444,58.343,58.343,57.4947,57.4584
2002-10-31,5104,59.4497,59.4497,58.1792,58.1792,57.3374,57.3006
2002-11-30,5104,60.9895,60.9895,59.3675,59.3675,58.1142,58.0488
2002-12-31,5104,64.8736,64.8736,62.2989,62.2989,60.0836,59.955
2003-01-31,5104,64.88,64.88,63.0372,63.0372,61.3646,61.2639
2003-02-28,5104,63.5485,63.5485,62.4341,62.4341,61.4662,61.4057
2003-03-31,5104,63.6386,63.6386,62.4563,62.4563,61.4471,61.3789
2003-04-30,5104,64.2763,64.2763,62.5562,62.5562,61.0779,60.9773
2003-05-31,5104,62.3905,62.3905,60.9663,60.9663,59.8563,59.7814
2003-06-30,5104,59.8487,59.8487,58.8749,58.8749,58.303,58.2705
2003-07-31,5104,59.564,59.564,58.1701,58.1701,57.3188,57.2795
2003-08-31,5104,60.0844,60.0844,58.2838,58.2838,57.0226,56.9618
2003-09-30,5104,59.6957,59.6957,57.9164,57.9164,56.597,56.5327
2003-10-31,5104,58.2554,58.2554,57.2035,57.2035,56.4944,56.4677
2003-11-30,5104,61.5219,61.5219,59.5444,59.5444,57.9468,57.864
2003-12-31,5104,64.5969,64.5969,62.1351,62.1351,59.9925,59.8716
2004-01-31,5104,64.391,64.391,62.745,62.745,61.2677,61.1834
2004-02-29,5104,65.2649,65.2649,63.6283,63.6283,62.1983,62.1116
2004-03-31,5104,63.1961,63.1961,62.3837,62.3837,61.7091,61.6608
2004-04-30,5104,60.4405,60.4405,59.9614,59.9614,59.7738,59.7643
2004-05-31,5104,59.9415,59.9415,59.0341,59.0341,58.6533,58.6433
2004-06-30,5104,59.627,59.627,58.4371,58.4371,57.882,57.868
2004-07-31,5104,60.0734,60.0734,58.4224,58.4224,57.4678,57.434
2004-08-31,5104,59.9097,59.9097,58.2325,58.2325,57.1826,57.1428
2004-09-30,5104,59.6736,59.6736,58.0034,58.0034,56.8228,56.7677
2004-10-31,5104,61.2634,61.2634,59.2433,59.2433,57.6508,57.5661
2004-11-30,5104,61.4242,61.4242,59.8236,59.8236,58.5149,58.4447
2004-12-31,5104,64.1133,64.1133,61.9677,61.9677,60.1396,60.0358
2005-01-31,5104,64.5879,64.5879,62.9341,62.9341,61.4784,61.3932
2005-02-28,5104,63.2629,63.2629,62.3567,62.3567,61.6062,61.5598
2005-03-31,5104,64.2668,64.2668,62.928,62.928,61.7864,61.7084
2005-04-30,5104,61.568,61.568,60.6825,60.6825,60.0067,59.9577
2005-05-31,5104,63.2374,63.2374,61.1538,61.1538,59.5265,59.4268
2005-06-30,5104,60.7225,60.7225,59.3905,59.3905,58.5155,58.4694
2005-07-31,5104,59.9925,59.9925,58.482,58.482,57.6096,57.5759
2005-08-31,5104,60.1015,60.1015,58.3102,58.3102,57.2017,57.159
2005-09-30,5104,59.8133,59.8133,58.2,58.2,57.1093,57.0623
2005-10-31,5104,59.3484,59.3484,58.0588,58.0588,57.2,57.1647
2005-11-30,5104,61.6394,61.6394,59.799,59.799,58.3614,58.2874
2005-12-31,5104,65.3406,65.3406,62.7764,62.7764,60.5649,60.4385
2006-01-31,5104,65.255,65.255,63.5041,63.5041,61.9383,61.8459
2006-02-28,5104,64.7745,64.7745,63.4613,63.4613,62.3347,62.2633
2006-03-31,5104,65.5717,65.5717,64.0922,64.0922,62.8262,62.7402
2006-04-30,5104,65.4384,65.4384,63.82,63.82,62.4335,62.3347
2006-05-31,5104,62.4606,62.4606,61.3043,61.3043,60.5378,60.4907
2006-06-30,5104,60.3478,60.3478,59.4919,59.4919,59.1073,59.0946
2006-07-31,5104,60.0963,60.0963,58.8313,58.8313,58.1702,58.1503
2006-08-31,5104,60.5057,60.5057,58.8429,58.8429,57.7851,57.7443
2006-09-30,5104,59.8563,59.8563,58.3747,58.3747,57.3617,57.3198
2006-10-31,5104,59.1628,59.1628,57.983,57.983,57.1896,57.1584
2006-11-30,5104,61.3327,61.3327,59.5533,59.5533,58.1586,58.0875
2006-12-31,5104,63.65,63.65,61.4393,61.4393,59.5911,59.4885
2007-01-31,5104,60.8891,60.8891,60.2684,60.2684,59.7997,59.7784
2007-02-28,5104,64.0668,64.0668,62.3264,62.3264,60.876,60.7892
2007-03-31,5104,61.3118,61.3118,60.6657,60.6657,60.1579,60.1191
2007-04-30,5104,59.7759,59.7759,58.8923,58.8923,58.3138,58.276
2007-05-31,5104,59.578,59.578,58.2205,58.2205,57.3557,57.3106
2007-06-30,5104,58.5784,58.5784,57.301,57.301,56.5355,56.5037
2007-07-31,5104,59.6422,59.6422,57.6658,57.6658,56.3138,56.2538
2007-08-31,5104,59.6468,59.6468,57.5944,57.5944,56.131,56.0676
2007-09-30,5104,59.6865,59.6865,57.751,57.751,56.2443,56.1724
2007-10-31,5104,59.5281,59.5281,57.8737,57.8737,56.5528,56.4881
2007-11-30,5104,60.8053,60.8053,58.91,58.91,57.3789,57.3008
2007-12-31,5104,62.4063,62.4063,60.3755,60.3755,58.6856,58.5953
2008-01-31,5104,64.3207,64.3207,62.1909,62.1909,60.3545,60.25
2008-02-29,5104,63.4865,63.4865,62.0543,62.0543,60.847,60.7745
2008-03-31,5104,60.8872,60.8872,60.4832,60.4832,60.2109,60.1883
2008-04-30,5104,59.4025,59.4025,58.73,58.73,58.4181,58.4014
2008-05-31,5104,59.4241,59.4241,58.1744,58.1744,57.4796,57.4491
2008-06-30,5104,58.7232,58.7232,57.4525,57.4525,56.7439,56.7182
2008-07-31,5104,59.3383,59.3383,57.5287,57.5287,56.3721,56.3259
2008-08-31,5104,59.0789,59.0789,57.2818,57.2818,56.0738,56.0267
2008-09-30,5104,58.836,58.836,57.1546,57.1546,55.901,55.8431
2008-10-31,5104,59.3737,59.3737,57.595,57.595,56.2019,56.1312
2008-11-30,5104,60.5941,60.5941,58.6571,58.6571,57.0766,56.9915
2008-12-31,5104,61.3613,61.3613,59.6409,59.6409,58.2136,58.1359
2009-01-31,5104,60.4582,60.4582,59.5971,59.5971,58.927,58.8939
2009-02-28,5104,64.3219,64.3219,62.2436,62.2436,60.4767,60.3692
2009-03-31,5104,63.7197,63.7197,62.0894,62.0894,60.6528,60.5533
2009-04-30,5104,59.8907,59.8907,59.0906,59.0906,58.5366,58.4961
2009-05-31,5104,59.7465,59.7465,58.4062,58.4062,57.5195,57.4697
2009-06-30,5104,58.9841,58.9841,57.622,57.622,56.7474,56.7053
2009-07-31,5104,59.3538,59.3538,57.4246,57.4246,56.0498,55.9849
2009-08-31,5104,59.4099,59.4099,57.2396,57.2396,55.5853,55.5066
2009-09-30,5104,59.2413,59.2413,57.0874,57.0874,55.3458,55.2575
2009-10-31,5104,59.9926,59.9926,57.7718,57.7718,55.9042,55.8042
2009-11-30,5104,60.8377,60.8377,58.6074,58.6074,56.7405,56.6409
2009-12-31,5104,62.285,62.285,60.0472,60.0472,58.1432,58.0398
2010-01-31,5104,64.6855,64.6855,62.2295,62.2295,60.0904,59.9683
2010-02-28,5104,64.3213,64.3213,62.5041,62.5041,60.9103,60.8133
2010-03-31,5104,62.621,62.621,61.5532,61.5532,60.6635,60.6024
2010-04-30,5104,63.8295,63.8295,61.8149,61.8149,60.1252,60.0111
2010-05-31,5104,60.9892,60.9892,59.707,59.707,58.7904,58.7323
2010-06-30,5104,59.7671,59.7671,58.5262,58.5262,57.7531,57.7145
2010-07-31,5104,59.7782,59.7782,58.1853,58.1853,57.1525,57.1074
2010-08-31,5104,60.0705,60.0705,58.2244,58.2244,56.926,56.8688
2010-09-30,5104,59.761,59.761,58.0533,58.0533,56.7599,56.6989
2010-10-31,5104,59.9948,59.9948,58.3557,58.3557,57.0513,56.9844
2010-11-30,5104,61.7167,61.7167,59.7097,59.7097,58.0467,57.9551
2010-12-31,5104,64.5855,64.5855,62.0466,62.0466,59.8555,59.7273
2011-01-31,5104,62.8974,62.8974,61.6805,61.6805,60.6389,60.5773
2011-02-28,5104,64.3395,64.3395,62.8517,62.8517,61.608,61.5293
2011-03-31,5104,65.5242,65.5242,63.8348,63.8348,62.3887,62.2899
2011-04-30,5104,62.7129,62.7129,61.5992,61.5992,60.7198,60.6538
2011-05-31,5104,62.9372,62.9372,61.1964,61.1964,59.8783,59.7924
2011-06-30,5104,61.8402,61.8402,60.2075,60.2075,59.025,58.9532
2011-07-31,5104,60.3826,60.3826,58.9593,58.9593,58.0288,57.9817
2011-08-31,5104,60.1402,60.1402,58.5334,58.5334,57.4455,57.3951
2011-09-30,5104,59.6928,59.6928,58.1865,58.1865,57.0993,57.0468
2011-10-31,5104,60.0139,60.0139,58.5197,58.5197,57.3927,57.3358
2011-11-30,5104,61.2789,61.2789,59.5942,59.5942,58.2802,58.2119
2011-12-31,5104,61.2412,61.2412,59.9989,59.9989,59.0576,59.0111
2012-01-31,5104,62.7003,62.7003,61.3167,61.3167,60.2378,60.18
2012-02-29,5104,60.791,60.791,60.4178,60.4178,60.2204,60.2102
2012-03-31,5104,64.4289,64.4289,62.663,62.663,61.1969,61.1002
2012-04-30,5104,62.7824,62.7824,61.2384,61.2384,59.9598,59.869
2012-05-31,5104,59.7003,59.7003,58.7141,58.7141,58.1363,58.102
2012-06-30,5104,59.2657,59.2657,57.9792,57.9792,57.2013,57.1642
2012-07-31,5104,59.7914,59.7914,57.9808,57.9808,56.7652,56.7097
2012-08-31,5104,59.8365,59.8365,57.8533,57.8533,56.4525,56.3906
2012-09-30,5104,59.3811,59.3811,57.504,57.504,56.0744,56.007
2012-10-31,5104,58.0743,58.0743,56.8594,56.8594,55.9455,55.9055
2012-11-30,5104,62.8773,62.8773,60.101,60.101,57.77,57.641
2012-12-31,5104,64.8193,64.8193,62.0684,62.0684,59.6611,59.5223
2013-01-31,5104,62.1062,62.1062,61.0589,61.0589,60.1756,60.1282
2013-02-28,5104,60.8897,60.8897,60.4555,60.4555,60.1925,60.18
2013-03-31,5104,61.2495,61.2495,60.5856,60.5856,60.1356,60.1042
2013-04-30,5104,59.4435,59.4435,58.8188,58.8188,58.5259,58.5074
2013-05-31,5104,59.5718,59.5718,58.3424,58.3424,57.6398,57.6061
2013-06-30,5104,59.1282,59.1282,57.7777,57.7777,56.9808,56.9477
2013-07-31,5104,59.4727,59.4727,57.6016,57.6016,56.3161,56.2591
2013-08-31,5104,59.407,59.407,57.3704,57.3704,55.856,55.7869
2013-09-30,5104,59.5506,59.5506,57.3333,57.3333,55.5093,55.4127
2013-10-31,5104,58.1668,58.1668,56.5525,56.5525,55.2275,55.1581
2013-11-30,5104,60.4596,60.4596,58.051,58.051,56.0514,55.9411
2013-12-31,5104,60.7487,60.7487,58.6915,58.6915,56.9424,56.8441
2014-01-31,5104,59.7879,59.7879,58.546,58.546,57.4991,57.4411
2014-02-28,5104,61.9103,61.9103,60.0727,60.0727,58.5095,58.4161
2014-03-31,5104,63.6409,63.6409,61.3441,61.3441,59.2944,59.1599
2014-04-30,5104,59.7043,59.7043,58.3957,58.3957,57.2678,57.1878
2014-05-31,5104,57.7904,57.7904,56.6263,56.6263,55.7986,55.7497
2014-06-30,5104,53.4344,53.4344,53.3784,53.3784,53.6766,53.7117
2014-07-31,5104,53.1294,53.1294,52.7474,52.7474,52.8177,52.8494
2014-08-31,5104,53.2521,53.2521,52.6236,52.6236,52.4673,52.4902
2014-09-30,5104,54.4642,54.4642,53.3215,53.3215,52.5936,52.5749
2014-10-31,5104,55.842,55.842,54.418,54.418,53.3221,53.2727
2014-11-30,5104,59.571,59.571,57.0138,57.0138,54.8601,54.7403
2014-12-31,5104,63.9637,63.9637,60.4682,60.4682,57.3563,57.1707
2015-01-31,5104,60.4046,60.4046,59.0523,59.0523,57.777,57.6996
2015-02-28,5104,61.5857,61.5857,59.9863,59.9863,58.5573,58.4687
2015-03-31,5104,60.0074,60.0074,59.1283,59.1283,58.3451,58.2902
2015-04-30,5104,58.1896,58.1896,57.288,57.288,56.6192,56.5718
2015-05-31,5104,55.093,55.093,54.7909,54.7909,54.7955,54.7989
2015-06-30,5104,51.8106,51.8106,52.1608,52.1608,52.8534,52.9086
2015-07-31,5104,49.9432,49.9432,50.5919,50.5919,51.5867,51.6913
2015-08-31,5104,48.9805,48.9805,49.58,49.58,50.603,50.7468
2015-09-30,5104,50.3703,50.3703,50.2683,50.2683,50.5441,50.5927
2015-10-31,5104,50.3658,50.3658,50.3294,50.3294,50.5958,50.6306
2015-11-30,5104,59.3284,59.3284,56.0512,56.0512,53.3086,53.1503
2015-12-31,5104,61.2498,61.2498,58.0572,58.0572,55.1901,55.0141
2016-01-31,5104,64.0989,64.0989,60.6353,60.6353,57.4121,57.2083
2016-02-29,5104,61.253,61.253,59.45,59.45,57.6812,57.5619
2016-03-31,5104,64.5966,64.5966,61.708,61.708,58.9861,58.8026
2016-04-30,5104,60.1547,60.1547,58.5177,58.5177,56.999,56.8894
2016-05-31,5104,58.6666,58.6666,57.0776,57.0776,55.79,55.7064
2016-06-30,5104,54.4337,54.4337,54.0942,54.0942,54.0636,54.0702
2016-07-31,5104,54.6783,54.6783,53.8794,53.8794,53.5097,53.5057
2016-08-31,5104,55.5672,55.5672,54.3096,54.3096,53.5043,53.4774
2016-09-30,5104,57.3381,57.3381,55.5898,55.5898,54.2026,54.1341
2016-10-31,5104,60.4283,60.4283,57.7774,57.7774,55.5278,55.4029
2016-11-30,5104,61.4444,61.4444,58.9331,58.9331,56.7292,56.6038
2016-12-31,5104,64.3572,64.3572,61.335,61.335,58.6362,58.4777
2017-01-31,5104,65.5176,65.5176,62.8234,62.8234,60.3514,60.2008
2017-02-28,5104,65.8654,65.8654,63.6104,63.6104,61.5242,61.3909
2017-03-31,5104,64.5154,64.5154,62.9138,62.9138,61.4598,61.3577
2017-04-30,5104,64.0909,64.0909,62.2506,62.2506,60.6501,60.5356
2017-05-31,5104,60.7854,60.7854,59.6609,59.6609,58.898,58.8457
2017-06-30,5104,59.5494,59.5494,58.458,58.458,57.8037,57.7666
2017-07-31,5104,59.7817,59.7817,58.2265,58.2265,57.2047,57.1533
2017-08-31,5104,60.1911,60.1911,58.3241,58.3241,56.9699,56.9009
2017-09-30,5104,59.7645,59.7645,58.1286,58.1286,56.8439,56.774
2017-10-31,5104,58.1452,58.1452,57.1096,57.1096,56.3504,56.3131
2017-11-30,5104,62.4962,62.4962,59.9604,59.9604,57.8219,57.699
2017-12-31,5104,61.5279,61.5279,59.8615,59.8615,58.4074,58.3229
2018-01-31,5104,62.2653,62.2653,60.6457,60.6457,59.2377,59.1547
2018-02-28,5104,60.4183,60.4183,59.6917,59.6917,59.0746,59.0353
2018-03-31,5104,63.9098,63.9098,61.7949,61.7949,59.9196,59.7948
2018-04-30,5104,63.0933,63.0933,60.8992,60.8992,58.9742,58.8436
2018-05-31,5104,60.1393,60.1393,58.6102,58.6102,57.4435,57.3707
2018-06-30,5104,58.7142,58.7142,57.3094,57.3094,56.3387,56.2879
2018-07-31,5104,59.4868,59.4868,57.394,57.394,55.8738,55.7987
2018-08-31,5104,59.7767,59.7767,57.4602,57.4602,55.6849,55.5967
2018-09-30,5104,58.8959,58.8959,57.0171,57.0171,55.513,55.4378
2018-10-31,5104,56.4289,56.4289,55.517,55.517,54.8644,54.8408
2018-11-30,5104,60.1206,60.1206,57.8641,57.8641,55.9939,55.893
2018-12-31,5104,61.2568,61.2568,59.0462,59.0462,57.1291,57.02
2019-01-31,5104,64.0304,64.0304,61.3449,61.3449,58.9299,58.784
2019-02-28,5104,65.5165,65.5165,62.8912,62.8912,60.4618,60.3074
2019-03-31,5104,65.0226,65.0226,62.9054,62.9054,60.9311,60.7968
2019-04-30,5104,62.7552,62.7552,61.002,61.002,59.4923,59.3885
2019-05-31,5104,63.5313,63.5313,61.1568,61.1568,59.1822,59.0549
2019-06-30,5104,60.209,60.209,58.791,58.791,57.7915,57.7337
2019-07-31,5104,59.7472,59.7472,58.1466,58.1466,57.0608,57.0075
2019-08-31,5104,59.7811,59.7811,57.9736,57.9736,56.6942,56.6337
2019-09-30,5104,59.5667,59.5667,57.85,57.85,56.5582,56.4941
2019-10-31,5104,59.4315,59.4315,57.9834,57.9834,56.7957,56.7311
2019-11-30,5104,60.5566,60.5566,58.9023,58.9023,57.4735,57.3906
2019-12-31,5104,63.3112,63.3112,60.954,60.954,58.8478,58.7204
2020-01-31,5104,61.364,61.364,60.1931,60.1931,59.1121,59.045
2020-02-29,5104,60.1991,60.1991,59.5027,59.5027,58.8938,58.853
2020-03-31,5104,60.0888,60.0888,59.3127,59.3127,58.6536,58.6047
2020-04-30,5104,58.132,58.132,57.3217,57.3217,56.7793,56.7425
2020-05-31,5104,59.5442,59.5442,57.7067,57.7067,56.3527,56.2751
2020-06-30,5104,56.9743,56.9743,55.9303,55.9303,55.3094,55.2839
2020-07-31,5104,57.6117,57.6117,56.0342,56.0342,54.9798,54.9359
2020-08-31,5104,57.9216,57.9216,56.1116,56.1116,54.8266,54.7722
2020-09-30,5104,59.1342,59.1342,57.0959,57.0959,55.4293,55.3428
2020-10-31,5104,59.6092,59.6092,57.7362,57.7362,56.061,55.9654
2020-11-30,5104,60.7726,60.7726,58.7566,58.7566,56.8938,56.7827
2020-12-31,5104,60.7209,60.7209,59.041,59.041,57.4588,57.3628
2021-01-31,5104,60.3475,60.3475,59.0229,59.0229,57.7968,57.7225
2021-02-28,5104,60.1576,60.1576,58.988,58.988,57.9312,57.8642
2021-03-31,5104,60.4221,60.4221,59.1677,59.1677,58.0545,57.9803
2021-04-30,5104,56.4549,56.4549,55.9324,55.9324,55.656,55.6401
2021-05-31,5104,52.6703,52.6703,52.7908,52.7908,53.2866,53.3365
2021-06-30,5104,49.5714,49.5714,50.2814,50.2814,51.4321,51.5366
2021-07-31,5104,49.1805,49.1805,49.6187,49.6187,50.6014,50.7062
2021-08-31,5104,48.4971,48.4971,49.0075,49.0075,50.0537,50.187
2021-09-30,5104,51.1291,51.1291,50.7975,50.7975,50.8499,50.8873
1973-09-30,5103,54.8,54.8,52.56,52.56,51.27,51.27
1973-10-31,5103,53.336,53.336,52.357,52.357,52.1246,52.0942
1973-11-30,5103,63.0309,63.0309,58.5534,58.5534,55.6329,55.3996
1973-12-31,5103,63.8846,63.8846,60.0182,60.0182,57.3042,57.0724
1974-01-31,5103,64.6106,64.6106,61.1012,61.1012,58.572,58.3483
1974-02-28,5103,62.6164,62.6164,60.281,60.281,58.6325,58.4728
1974-03-31,5103,64.6822,64.6822,61.552,61.552,59.3835,59.1873
1974-04-30,5103,62.6103,62.6103,60.1747,60.1747,58.5323,58.374
1974-05-31,5103,60.7389,60.7389,58.9279,58.9279,57.7396,57.6188
1974-06-30,5103,59.4803,59.4803,57.9409,57.9409,56.9865,56.8877
1974-07-31,5103,60.1281,60.1281,58.1017,58.1017,56.7875,56.6663
1974-08-31,5103,59.5251,59.5251,57.5992,57.5992,56.3413,56.2275
1974-09-30,5103,58.7104,58.7104,57.0448,57.0448,55.9322,55.8272
1974-10-31,5103,58.6472,58.6472,57.0188,57.0188,55.921,55.8172
