id,nrd,idwn,name,irv,igw,botr,x,y,proj,geometry,bathymetry_ft
87,113,3835,SACRAMENTO,3591,7939,-5.04,605411.7387,4302241.691,309395.7717156969,POINT (605411.7387 4302241.691),
87,113,3835,SACRAMENTO,3592,8061,-1.73,605438.1972,4301514.085,310123.8586222251,POINT (605438.1972 4301514.085),
87,113,3835,SACRAMENTO,3593,8062,2.09,605993.8233,4302030.024,310882.0890718395,POINT (605993.8233 4302030.024),
87,113,3835,SACRAMENTO,3594,8063,0.83,606721.4289,4302162.316,311621.62344049,POINT (606721.4289 4302162.316),
87,113,3835,SACRAMENTO,3595,8064,3.48,607171.2215,4302506.275,312187.8576470655,POINT (607171.2215 4302506.275),
87,113,3835,SACRAMENTO,3596,8065,-1.0,607806.2228,4302188.774,312897.81083989074,POINT (607806.2228 4302188.774),
87,113,3835,SACRAMENTO,3597,8066,-11.53,607647.4725,4302929.609,313655.46389701846,POINT (607647.4725 4302929.609),
87,113,3835,SACRAMENTO,3598,8067,-0.23,608441.2241,4303233.88,314505.5359198161,POINT (608441.2241 4303233.88),
87,113,3835,SACRAMENTO,3599,8187,0.1,608824.8706,4302545.962,315293.20070364594,POINT (608824.8706 4302545.962),
87,113,3835,SACRAMENTO,3600,8188,-1.93,609539.2471,4302109.399,316130.4109739612,POINT (609539.2471 4302109.399),
87,113,3835,SACRAMENTO,3601,8297,-0.23,610240.3942,4301897.732,316862.8112570902,POINT (610240.3942 4301897.732),
87,113,3835,SACRAMENTO,3602,8401,-12.3,610306.5403,4301249.501,317514.40832269576,POINT (610306.5403 4301249.501),
87,113,3835,SACRAMENTO,3603,8299,-6.73,610822.4788,4301077.522,318058.25509543915,POINT (610822.4788 4301077.522),
87,113,3835,SACRAMENTO,3604,8400,-4.51,610266.8527,4300561.583,318816.48554505355,POINT (610266.8527 4300561.583),
87,113,3835,SACRAMENTO,3605,8402,-26.04,610504.9782,4299926.582,319494.6669542283,POINT (610504.9782 4299926.582),
87,113,3835,SACRAMENTO,3606,8397,-7.3,610147.7899,4299212.206,320293.3637371398,POINT (610147.7899 4299212.206),
87,113,3835,SACRAMENTO,3607,8510,-2.64,610703.4161,4298444.912,321240.70768553636,POINT (610703.4161 4298444.912),
87,113,3835,SACRAMENTO,3608,8509,-2.82,610729.8746,4297505.64,322180.35226845375,POINT (610729.8746 4297505.64),1.562351942062378
87,113,3835,SACRAMENTO,3609,8393,-1.71,610809.2497,4296619.284,323070.255277346,POINT (610809.2497 4296619.284),2.541698694229126
87,113,3835,SACRAMENTO,3610,8392,-3.36,610888.6248,4295627.094,324065.6152135504,POINT (610888.6248 4295627.094),29.37551498413086
91,18,4138,SACRAMENTO,3835,8392,-3.36,610888.6248,4295627.094,324065.6152135504,POINT (610888.6248 4295627.094),29.37551498413086
91,18,4138,SACRAMENTO,3836,8504,-0.36,611506.0083,4295669.869,324684.47875803924,POINT (611506.0083 4295669.869),6.1451520919799805
91,18,4138,SACRAMENTO,3837,8503,-5.51,612167.4679,4295431.743,325387.49568124115,POINT (612167.4679 4295431.743),28.92462921142578
91,18,4138,SACRAMENTO,3838,8610,-3.67,612842.1568,4295722.785,326122.28174367524,POINT (612842.1568 4295722.785),-5.996612548828125
91,18,4138,SACRAMENTO,3839,8609,-11.52,613186.1158,4295074.555,326856.11409958603,POINT (613186.1158 4295074.555),-6.055233001708984
91,18,4138,SACRAMENTO,3840,8608,-5.48,613688.8252,4294876.117,327396.5716656283,POINT (613688.8252 4294876.117),28.210596084594727
91,18,4138,SACRAMENTO,3841,8500,-0.22,613490.3873,4294095.595,328201.92388213996,POINT (613490.3873 4294095.595),6.808910846710205
91,18,4138,SACRAMENTO,3842,8499,-4.77,613966.6382,4293275.385,329150.37491611636,POINT (613966.6382 4293275.385),3.297957420349121
91,18,4138,SACRAMENTO,3843,8498,-6.67,614059.2426,4292468.404,329962.6519065943,POINT (614059.2426 4292468.404),-1.0590696334838867
91,18,4138,SACRAMENTO,3844,8386,-20.65,613569.7624,4291873.09,330733.3591303754,POINT (613569.7624 4291873.09),5.497631072998047
91,18,4138,SACRAMENTO,3845,8496,-8.04,614032.7843,4291343.923,331436.4999368772,POINT (614032.7843 4291343.923),13.891436576843262
91,18,4138,SACRAMENTO,3846,8495,-11.61,614667.7853,4291383.61,332072.73992930923,POINT (614667.7853 4291383.61),33.875518798828125
91,18,4138,SACRAMENTO,3847,8601,-7.02,615210.1824,4290933.818,332777.3727821857,POINT (615210.1824 4290933.818),45.06880187988281
91,18,4138,SACRAMENTO,3848,8600,-16.3,615911.3295,4291066.11,333490.8911275016,POINT (615911.3295 4291066.11),-5.098663806915283
91,18,4138,SACRAMENTO,3849,8713,-16.56,616030.3923,4291965.695,334398.32108213654,POINT (616030.3923 4291965.695),13.536324501037598
91,18,4138,SACRAMENTO,3850,8712,-16.82,616546.3309,4291899.549,334918.4825304255,POINT (616546.3309 4291899.549),27.313554763793945
91,18,4138,SACRAMENTO,3851,8711,-17.08,617035.8109,4291462.985,335574.36269973655,POINT (617035.8109 4291462.985),31.13538932800293
91,18,4138,SACRAMENTO,3852,8822,-11.52,617763.4166,4291701.111,336339.94355539326,POINT (617763.4166 4291701.111),10.877613067626953
100,6,4144,SACRAMENTO,4138,8822,-11.52,617763.4166,4291701.111,336339.94355539326,POINT (617763.4166 4291701.111),10.877613067626953
100,6,4144,SACRAMENTO,4139,8938,1.55,618596.8558,4291833.403,337183.81681208574,POINT (618596.8558 4291833.403),3.771252393722534
100,6,4144,SACRAMENTO,4140,9056,1.06,618768.8353,4292600.696,337970.14721100853,POINT (618768.8353 4292600.696),1.8364439010620117
100,6,4144,SACRAMENTO,4141,9057,0.57,619178.9403,4293090.176,338608.7212328921,POINT (619178.9403 4293090.176),-0.08681213110685349
100,6,4144,SACRAMENTO,4142,9060,0.09,619006.9608,4293804.552,339343.5069280417,POINT (619006.9608 4293804.552),25.666053771972656
100,6,4144,SACRAMENTO,4143,9062,-0.4,619817.5773,4293653.771,340168.02740688587,POINT (619817.5773 4293653.771),6.561679840087891
101,38,4238,SACRAMENTO,4144,9062,-0.4,619817.5773,4293653.771,340168.02740688587,POINT (619817.5773 4293653.771),6.561679840087891
101,38,4238,SACRAMENTO,4145,9064,-7.85,620812.4127,4293378.604,341200.2165130974,POINT (620812.4127 4293378.604),-3.909707546234131
101,38,4238,SACRAMENTO,4146,9065,-3.62,621563.8308,4292711.853,342204.7990418171,POINT (621563.8308 4292711.853),3.708096981048584
101,38,4238,SACRAMENTO,4147,9066,-2.52,621987.1649,4291971.018,343058.0564809571,POINT (621987.1649 4291971.018),-1.1371631622314453
101,38,4238,SACRAMENTO,4148,9067,-5.9,622283.4989,4291209.017,343875.65012302954,POINT (622283.4989 4291209.017),-1.0128538608551025
101,38,4238,SACRAMENTO,4149,9177,-4.88,622188.2488,4290372.932,344717.1432654704,POINT (622188.2488 4290372.932),-1.5548261404037476
101,38,4238,SACRAMENTO,4150,9169,-3.08,621828.4147,4289547.43,345617.66207789315,POINT (621828.4147 4289547.43),-2.2033960819244385
101,38,4238,SACRAMENTO,4151,9050,-3.05,621479.164,4288721.928,346514.0044251319,POINT (621479.164 4288721.928),-0.339600533246994
101,38,4238,SACRAMENTO,4152,9049,-0.69,621299.247,4287938.76,347317.5728684607,POINT (621299.247 4287938.76),0.9014727473258972
101,38,4238,SACRAMENTO,4153,9048,-9.19,621256.9135,4287060.342,348197.0103636504,POINT (621256.9135 4287060.342),0.9405015707015991
101,38,4238,SACRAMENTO,4154,9163,-12.63,621045.2465,4286213.673,349069.7367322503,POINT (621045.2465 4286213.673),-9.02439022064209
101,38,4238,SACRAMENTO,4155,9045,-4.22,620558.4122,4285546.922,349895.30594900786,POINT (620558.4122 4285546.922),-1.116369605064392
101,38,4238,SACRAMENTO,4156,9044,-3.75,619955.161,4284954.254,350740.9816365655,POINT (619955.161 4284954.254),0.5031898021697998
101,38,4238,SACRAMENTO,4157,9043,-6.61,619373.0765,4284414.503,351534.8037244048,POINT (619373.0765 4284414.503),-0.660228431224823
101,38,4238,SACRAMENTO,4158,9042,-7.1,618886.2422,4283747.752,352360.37294116156,POINT (618886.2422 4283747.752),-2.3763771057128906
101,38,4238,SACRAMENTO,4159,9157,-10.76,618780.4086,4282954.0,353161.14943207114,POINT (618780.4086 4282954),-8.074116706848145
101,38,4238,SACRAMENTO,4160,9156,-3.68,618992.0756,4282139.082,354003.10802108387,POINT (618992.0756 4282139.082),-0.12819090485572815
101,38,4238,SACRAMENTO,4161,9155,-13.02,619510.6601,4281377.08,354924.8329972263,POINT (619510.6601 4281377.08),-8.933083534240723
101,38,4238,SACRAMENTO,4162,9255,-3.21,620283.2449,4280689.162,355959.29829288187,POINT (620283.2449 4280689.162),-0.6029923558235168
101,38,4238,SACRAMENTO,4163,9347,-4.33,621045.2465,4280032.994,356964.88413338776,POINT (621045.2465 4280032.994),-1.2404881715774536
101,38,4238,SACRAMENTO,4164,9440,-14.9,621616.7476,4279239.243,357942.9711220051,POINT (621616.7476 4279239.243),-4.7134809494018555
101,38,4238,SACRAMENTO,4165,9439,-3.36,621975.788,4278580.473,358693.2296919205,POINT (621975.788 4278580.473),-0.9496161937713623
101,38,4238,SACRAMENTO,4166,9438,-13.33,622663.706,4278038.076,359569.258047816,POINT (622663.706 4278038.076),-10.513557434082031
101,38,4238,SACRAMENTO,4167,9540,-13.43,623430.9992,4278421.722,360427.1176564245,POINT (623430.9992 4278421.722),-7.891467094421387
101,38,4238,SACRAMENTO,4168,9650,-17.22,624013.0837,4278845.056,361146.8634731516,POINT (624013.0837 4278845.056),-13.577771186828613
101,38,4238,SACRAMENTO,4169,9649,-15.7,624643.5869,4278445.491,361893.31271753117,POINT (624643.5869 4278445.491),-8.753596305847168
101,38,4238,SACRAMENTO,4170,9648,-13.45,624961.0876,4277662.323,362738.39189176593,POINT (624961.0876 4277662.323),-11.021147727966309
101,38,4238,SACRAMENTO,4171,9647,-6.78,625098.6712,4276868.571,363543.9795558299,POINT (625098.6712 4276868.571),-1.8335540294647217
101,38,4238,SACRAMENTO,4172,9746,-6.72,625150.7942,4276027.238,364386.9255944462,POINT (625150.7942 4276027.238),-5.151630878448486
101,38,4238,SACRAMENTO,4173,9745,-9.53,625230.1695,4275180.57,365237.3061801097,POINT (625230.1695 4275180.57),-2.9625120162963867
101,38,4238,SACRAMENTO,4174,9843,-5.47,625469.0886,4274434.4,366020.79326056776,POINT (625469.0886 4274434.4),-0.8337054252624512
101,38,4238,SACRAMENTO,4175,9842,-5.83,625891.6291,4273738.588,366834.85395454837,POINT (625891.6291 4273738.588),-2.5924336910247803
101,38,4238,SACRAMENTO,4176,9841,-9.45,626513.4012,4273103.587,367723.57596639433,POINT (626513.4012 4273103.587),-4.474320411682129
101,38,4238,SACRAMENTO,4177,9946,-12.41,627148.4024,4273553.379,368501.7400668674,POINT (627148.4024 4273553.379),-3.9081695079803467
101,38,4238,SACRAMENTO,4178,9948,-9.42,627783.4037,4273897.338,369223.91348418704,POINT (627783.4037 4273897.338),-4.300929069519043
101,38,4238,SACRAMENTO,4179,9849,-12.49,628630.0721,4273884.109,370070.68522792886,POINT (628630.0721 4273884.109),-8.87637996673584
101,38,4238,SACRAMENTO,4180,9951,-8.16,629450.2821,4273685.671,370914.55849089194,POINT (629450.2821 4273685.671),-5.255301475524902
101,38,4238,SACRAMENTO,4181,10061,-20.69,629878.9121,4273093.822,371645.3176274763,POINT (629878.9121 4273093.822),-8.110993385314941
103,93,4570,SACRAMENTO,4238,10061,-20.69,629878.9121,4273093.822,371645.3176274763,POINT (629878.9121 4273093.822),-8.110993385314941
103,93,4570,SACRAMENTO,4239,10062,-12.06,630084.165,4272325.86,372440.23547631444,POINT (630084.165 4272325.86),-4.325646877288818
103,93,4570,SACRAMENTO,4240,10165,-20.67,630031.2483,4271532.108,373235.74940745794,POINT (630031.2483 4271532.108),-17.476661682128906
103,93,4570,SACRAMENTO,4241,10163,-14.36,629766.6645,4270857.42,373960.46209850634,POINT (629766.6645 4270857.42),-7.981132507324219
103,93,4570,SACRAMENTO,4242,10162,-16.82,629290.4134,4270209.189,374764.83672491607,POINT (629290.4134 4270209.189),-19.931015014648438
103,93,4570,SACRAMENTO,4243,10161,-18.6,628787.7041,4269627.105,375533.952076058,POINT (628787.7041 4269627.105),-17.976329803466797
103,93,4570,SACRAMENTO,4244,10160,-33.65,629124.225,4269097.365,376161.5433313644,POINT (629124.225 4269097.365),-16.117645263671875
103,93,4570,SACRAMENTO,4245,10278,-22.41,629481.4134,4268290.385,377044.03994523623,POINT (629481.4134 4268290.385),-13.752699851989746
103,93,4570,SACRAMENTO,4246,10277,-20.37,629759.2264,4267351.112,378023.53666881326,POINT (629759.2264 4267351.112),-18.01253890991211
103,93,4570,SACRAMENTO,4247,10276,-27.97,629454.955,4266557.36,378873.6092082833,POINT (629454.955 4266557.36),-5.100791931152344
103,93,4570,SACRAMENTO,4248,10274,-26.67,628793.4953,4266094.339,379681.02321681037,POINT (628793.4953 4266094.339),-24.835044860839844
103,93,4570,SACRAMENTO,4249,10273,-17.31,628033.6401,4265711.263,380531.9798236609,POINT (628033.6401 4265711.263),-33.70903015136719
103,93,4570,SACRAMENTO,4250,10272,-15.05,628284.9948,4265129.179,381166.0152866036,POINT (628284.9948 4265129.179),-12.131407737731934
103,93,4570,SACRAMENTO,4251,10392,-17.51,628708.3288,4264666.157,381793.39160751464,POINT (628708.3288 4264666.157),-26.463518142700195
103,93,4570,SACRAMENTO,4252,10391,-27.19,628165.932,4264203.135,382506.54212538176,POINT (628165.932 4264203.135),-15.741311073303223
103,93,4570,SACRAMENTO,4253,10390,-17.15,627332.4929,4264176.677,383340.4010817844,POINT (627332.4929 4264176.677),-13.903714179992676
103,93,4570,SACRAMENTO,4254,10268,-16.98,626485.8245,4263951.781,384216.4293863353,POINT (626485.8245 4263951.781),-9.871125221252441
103,93,4570,SACRAMENTO,4255,10267,-16.83,625969.886,4263396.155,384974.65942244465,POINT (625969.886 4263396.155),-23.508947372436523
103,93,4570,SACRAMENTO,4256,10266,-16.68,625692.0728,4262681.778,385741.15447932616,POINT (625692.0728 4262681.778),-12.983052253723145
103,93,4570,SACRAMENTO,4257,10265,-20.43,625692.0728,4261808.651,386614.2814793265,POINT (625692.0728 4261808.651),-8.864912033081055
103,93,4570,SACRAMENTO,4258,10264,-17.03,626128.6363,4261160.421,387395.8119153504,POINT (626128.6363 4261160.421),-12.146544456481934
103,93,4570,SACRAMENTO,4259,10263,-13.23,626512.2829,4260472.503,388183.47674788785,POINT (626512.2829 4260472.503),-8.473823547363281
103,93,4570,SACRAMENTO,4260,10381,-14.36,626948.8463,4259784.585,388998.22749317315,POINT (626948.8463 4259784.585),-13.332168579101562
103,93,4570,SACRAMENTO,4261,10502,-25.01,627742.5978,4259387.709,389885.6687605979,POINT (627742.5978 4259387.709),-19.708383560180664
103,93,4570,SACRAMENTO,4262,10620,-16.4,628615.7246,4259467.084,390762.3960839449,POINT (628615.7246 4259467.084),-12.897171974182129
103,93,4570,SACRAMENTO,4263,10621,-15.76,629539.4334,4259458.096,391686.1486110545,POINT (629539.4334 4259458.096),-6.900744915008545
103,93,4570,SACRAMENTO,4264,10744,-23.59,630355.7987,4259094.369,392579.87655264145,POINT (630355.7987 4259094.369),-16.21851921081543
103,93,4570,SACRAMENTO,4265,10870,-23.0,630517.4552,4258253.755,393435.8933287553,POINT (630517.4552 4258253.755),-22.48732566833496
103,93,4570,SACRAMENTO,4266,10869,-26.6,630727.6087,4257356.562,394357.3702806164,POINT (630727.6087 4257356.562),-19.544574737548828
103,93,4570,SACRAMENTO,4267,10996,-23.49,630751.8572,4256459.368,395254.8919034136,POINT (630751.8572 4256459.368),-17.409513473510742
103,93,4570,SACRAMENTO,4268,10995,-29.42,630517.4552,4255651.085,396096.4771371794,POINT (630517.4552 4255651.085),-19.689741134643555
103,93,4570,SACRAMENTO,4269,10994,-24.88,629862.7464,4255182.282,396901.72235797043,POINT (629862.7464 4255182.282),-20.746166229248047
103,93,4570,SACRAMENTO,4270,10864,-22.77,628965.5528,4255109.536,397801.8603120624,POINT (628965.5528 4255109.536),-19.176259994506836
103,93,4570,SACRAMENTO,4271,10863,-31.62,628245.3071,4255088.221,398522.4213418117,POINT (628245.3071 4255088.221),1.3358896970748901
103,93,4570,SACRAMENTO,4272,10862,-40.59,628033.6401,4254479.678,399166.72523108876,POINT (628033.6401 4254479.678),33.15479278564453
103,93,4570,SACRAMENTO,4273,10989,-25.43,628470.2035,4253804.99,399970.3367663243,POINT (628470.2035 4253804.99),-19.49420738220215
103,93,4570,SACRAMENTO,4274,11116,-15.38,628906.7669,4253130.301,400773.9491411301,POINT (628906.7669 4253130.301),-12.447530746459961
103,93,4570,SACRAMENTO,4275,11115,-14.06,629356.5594,4252349.778,401674.79843295715,POINT (629356.5594 4252349.778),-12.822307586669922
103,93,4570,SACRAMENTO,4276,11246,-15.42,629740.206,4251436.964,402664.95706281805,POINT (629740.206 4251436.964),-12.159126281738281
103,93,4570,SACRAMENTO,4277,11393,-20.96,629819.5812,4250537.379,403568.0371227241,POINT (629819.5812 4250537.379),-16.156810760498047
103,93,4570,SACRAMENTO,4278,11392,-30.0,629581.4558,4249624.565,404511.399780836,POINT (629581.4558 4249624.565),-17.96259880065918
103,93,4570,SACRAMENTO,4279,11391,-34.77,628919.996,4249161.543,405318.8144447484,POINT (628919.996 4249161.543),28.644887924194336
103,93,4570,SACRAMENTO,4280,11390,-34.54,628933.2252,4248407.479,406072.99448149535,POINT (628933.2252 4248407.479),-34.141761779785156
103,93,4570,SACRAMENTO,4281,11540,-24.78,629211.0383,4247653.415,406876.60672295763,POINT (629211.0383 4247653.415),-22.732948303222656
103,93,4570,SACRAMENTO,4282,11388,-24.71,629171.3507,4246925.809,407605.29430816084,POINT (629171.3507 4246925.809),-16.72836685180664
103,93,4570,SACRAMENTO,4283,11239,-28.13,628626.0742,4246428.582,408343.2381752545,POINT (628626.0742 4246428.582),-25.275875091552734
103,93,4570,SACRAMENTO,4284,11238,-19.0,628124.939,4245773.873,409167.7261153488,POINT (628124.939 4245773.873),-16.142499923706055
103,93,4570,SACRAMENTO,4285,11237,-35.36,627470.2302,4245296.987,409977.7038124451,POINT (627470.2302 4245296.987),-25.10051155090332
103,93,4570,SACRAMENTO,4286,11235,-23.79,626573.0366,4245086.833,410899.1814625251,POINT (626573.0366 4245086.833),-14.870667457580566
103,93,4570,SACRAMENTO,4287,11105,-39.11,625837.4995,4244803.934,411687.2466055665,POINT (625837.4995 4244803.934),-29.035463333129883
103,93,4570,SACRAMENTO,4288,11104,-21.8,625279.7846,4244124.977,412565.89813918585,POINT (625279.7846 4244124.977),-18.346609115600586
103,93,4570,SACRAMENTO,4289,11102,-23.87,624786.7322,4243486.434,413372.6433480308,POINT (624786.7322 4243486.434),-21.510332107543945
103,93,4570,SACRAMENTO,4290,11101,-23.85,624414.9222,4242758.979,414189.60935290804,POINT (624414.9222 4242758.979),-19.023672103881836
103,93,4570,SACRAMENTO,4291,11228,-18.96,624309.8456,4241910.283,415044.785353673,POINT (624309.8456 4241910.283),-17.637704849243164
103,93,4570,SACRAMENTO,4292,11378,-24.85,624560.4131,4241053.503,415937.45328770933,POINT (624560.4131 4241053.503),-20.38228416442871
103,93,4570,SACRAMENTO,4293,11530,-22.82,624932.2231,4240350.298,416732.9028135271,POINT (624932.2231 4240350.298),-18.336868286132812
103,93,4570,SACRAMENTO,4294,11679,-23.29,625409.1098,4239630.926,417595.9885560936,POINT (625409.1098 4239630.926),-22.04038429260254
103,93,4570,SACRAMENTO,4295,11824,-25.48,625958.7419,4238968.134,418457.02785868954,POINT (625958.7419 4238968.134),-24.929973602294922
103,93,4570,SACRAMENTO,4296,11965,-26.0,626500.2912,4238394.254,419246.0867276786,POINT (626500.2912 4238394.254),-25.146316528320312
103,93,4570,SACRAMENTO,4297,11966,-25.11,627163.0828,4237836.539,420112.30767308193,POINT (627163.0828 4237836.539),-21.427349090576172
103,93,4570,SACRAMENTO,4298,12110,-24.85,627728.8806,4237278.824,420906.77175138233,POINT (627728.8806 4237278.824),-23.29007911682129
103,93,4570,SACRAMENTO,4299,12247,-22.68,628318.9269,4236729.192,421713.15253709577,POINT (628318.9269 4236729.192),-21.33692741394043
103,93,4570,SACRAMENTO,4300,12246,-24.11,628880.3085,4236223.392,422468.78666868224,POINT (628880.3085 4236223.392),-21.54806137084961
103,93,4570,SACRAMENTO,4301,12386,-21.88,629502.0805,4235641.307,423320.5045604803,POINT (629502.0805 4235641.307),-20.845653533935547
103,93,4570,SACRAMENTO,4302,12529,-24.29,630004.7899,4235178.286,424003.9555004087,POINT (630004.7899 4235178.286),-21.010761260986328
103,93,4570,SACRAMENTO,4303,12528,-27.87,630361.9781,4234569.743,424709.58145873854,POINT (630361.9781 4234569.743),10.998409271240234
103,93,4570,SACRAMENTO,4304,12527,-38.26,630084.165,4233828.908,425500.79357679316,POINT (630084.165 4233828.908),6.086719512939453
103,93,4570,SACRAMENTO,4305,12526,-27.04,629502.0805,4233405.574,426220.5393935202,POINT (629502.0805 4233405.574),-27.743846893310547
103,93,4570,SACRAMENTO,4306,12382,-21.84,628734.7873,4233246.823,427004.08309668384,POINT (628734.7873 4233246.823),-15.863580703735352
103,93,4570,SACRAMENTO,4307,12241,-20.69,627927.8066,4233392.345,427824.0797446382,POINT (627927.8066 4233392.345),-18.133752822875977
103,93,4570,SACRAMENTO,4308,12239,-16.07,627120.8257,4233617.241,428661.81262794946,POINT (627120.8257 4233617.241),-14.305498123168945
103,93,4570,SACRAMENTO,4309,12238,-25.82,626472.5953,4233590.782,429310.58279539336,POINT (626472.5953 4233590.782),-19.70184898376465
103,93,4570,SACRAMENTO,4310,12376,-31.13,626075.7196,4232929.323,430081.9700716245,POINT (626075.7196 4232929.323),10.483580589294434
103,93,4570,SACRAMENTO,4311,12520,-31.13,626379.991,4232162.03,430907.39095378487,POINT (626379.991 4232162.03),-17.205097198486328
103,93,4570,SACRAMENTO,4312,12519,-16.9,626314.3862,4231354.113,431717.96721094556,POINT (626314.3862 4231354.113),-11.240764617919922
103,93,4570,SACRAMENTO,4313,12675,-21.6,626249.7237,4230545.831,432528.8315833468,POINT (626249.7237 4230545.831),-17.12216567993164
103,93,4570,SACRAMENTO,4314,12674,-17.12,626265.8892,4229697.134,433377.6825250323,POINT (626265.8892 4229697.134),-16.521709442138672
103,93,4570,SACRAMENTO,4315,12672,-20.0,626260.9281,4228960.565,434114.26823238283,POINT (626260.9281 4228960.565),-17.570980072021484
103,93,4570,SACRAMENTO,4316,12671,-21.92,625824.3648,4228299.105,434906.80646269536,POINT (625824.3648 4228299.105),-14.626557350158691
103,93,4570,SACRAMENTO,4317,12513,-13.24,625045.3825,4227975.492,435750.334054113,POINT (625045.3825 4227975.492),-7.330615043640137
103,93,4570,SACRAMENTO,4318,12512,-13.88,624293.6799,4227611.765,436585.41137351264,POINT (624293.6799 4227611.765),-9.639349937438965
103,93,4570,SACRAMENTO,4319,12511,-14.42,623873.3729,4227086.382,437258.23027257645,POINT (623873.3729 4227086.382),-11.004195213317871
103,93,4570,SACRAMENTO,4320,12510,-11.55,623509.646,4226439.756,438000.134876727,POINT (623509.646 4226439.756),-11.068724632263184
103,93,4570,SACRAMENTO,4321,12509,-10.52,623202.4984,4225873.958,438643.9260113275,POINT (623202.4984 4225873.958),-11.553967475891113
103,93,4570,SACRAMENTO,4322,12508,-12.69,622814.5229,4225340.491,439303.5562325033,POINT (622814.5229 4225340.491),-10.33924388885498
103,93,4570,SACRAMENTO,4323,12366,-13.68,622232.5595,4224952.516,440002.9888593982,POINT (622232.5595 4224952.516),-12.24902057647705
103,93,4570,SACRAMENTO,4324,12365,-12.66,621416.1942,4224879.77,440822.58893477643,POINT (621416.1942 4224879.77),-10.932991027832031
103,93,4570,SACRAMENTO,4325,12226,-14.63,620583.6632,4225065.675,441675.6238314754,POINT (620583.6632 4225065.675),-11.312509536743164
103,93,4570,SACRAMENTO,4326,12092,-16.15,619904.7059,4225518.314,442491.6293949029,POINT (619904.7059 4225518.314),-12.520194053649902
103,93,4570,SACRAMENTO,4327,12091,-29.4,619201.5,4225857.792,443272.4903622196,POINT (619201.5 4225857.792),-16.332242965698242
103,93,4570,SACRAMENTO,4328,12089,-12.78,618393.2175,4225882.041,444081.1365232859,POINT (618393.2175 4225882.041),-10.62735366821289
103,93,4570,SACRAMENTO,4329,11948,-17.78,617617.2664,4226108.36,444889.41889928596,POINT (617617.2664 4226108.36),-14.151036262512207
103,93,4570,SACRAMENTO,4330,11802,-11.42,616787.4027,4226216.148,445726.2534190816,POINT (616787.4027 4226216.148),
109,27,4597,SACRAMENTO,4570,11802,-11.42,616787.4027,4226216.148,445726.2534190816,POINT (616787.4027 4226216.148),
109,27,4597,SACRAMENTO,4571,11801,-47.36,616202.4315,4225506.511,446645.9142133958,POINT (616202.4315 4225506.511),
109,27,4597,SACRAMENTO,4572,11800,-33.61,615742.1263,4224729.746,447548.82325774716,POINT (615742.1263 4224729.746),
109,27,4597,SACRAMENTO,4573,11943,-30.77,615262.6418,4223991.34,448429.2486132299,POINT (615262.6418 4223991.34),
109,27,4597,SACRAMENTO,4574,11942,-41.11,614984.5408,4223137.857,449326.89742957737,POINT (614984.5408 4223137.857),
109,27,4597,SACRAMENTO,4575,11941,-39.75,614811.9263,4222178.888,450301.27790381236,POINT (614811.9263 4222178.888),
109,27,4597,SACRAMENTO,4576,11940,-32.93,614581.7737,4221344.585,451166.7440874939,POINT (614581.7737 4221344.585),
109,27,4597,SACRAMENTO,4577,12079,-32.09,614303.6727,4220539.051,452018.9325592283,POINT (614303.6727 4220539.051),
109,27,4597,SACRAMENTO,4578,12213,-30.57,613900.9057,4219762.286,452893.909771225,POINT (613900.9057 4219762.286),
109,27,4597,SACRAMENTO,4579,12212,-30.14,613411.8314,4219014.29,453787.6052937252,POINT (613411.8314 4219014.29),
109,27,4597,SACRAMENTO,4580,12349,-44.26,612798.0913,4218362.191,454683.0995796643,POINT (612798.0913 4218362.191),
109,27,4597,SACRAMENTO,4581,12209,-32.84,612251.4788,4217805.989,455462.9366716006,POINT (612251.4788 4217805.989),
109,27,4597,SACRAMENTO,4582,12208,-32.58,611666.5076,4217249.787,456270.1243633019,POINT (611666.5076 4217249.787),
109,27,4597,SACRAMENTO,4583,12207,-31.73,611023.9983,4216751.123,457083.44102087285,POINT (611023.9983 4216751.123),
109,27,4597,SACRAMENTO,4584,12072,-44.9,610352.7199,4216223.69,457937.13901184784,POINT (610352.7199 4216223.69),
109,27,4597,SACRAMENTO,4585,12071,-40.79,609681.4415,4215772.975,458745.69247423136,POINT (609681.4415 4215772.975),
109,27,4597,SACRAMENTO,4586,11931,-30.72,608981.394,4215341.438,459568.0614210094,POINT (608981.394 4215341.438),
109,27,4597,SACRAMENTO,4587,11930,-49.83,608281.3465,4214881.133,460405.88431117235,POINT (608281.3465 4214881.133),
109,27,4597,SACRAMENTO,4588,11929,-30.49,607494.9919,4214382.469,461337.0230451094,POINT (607494.9919 4214382.469),
109,27,4597,SACRAMENTO,4589,11928,-32.91,606862.0723,4213979.702,462087.2286678244,POINT (606862.0723 4213979.702),
109,27,4597,SACRAMENTO,4590,11785,-34.54,606171.6145,4213586.525,462881.7852277427,POINT (606171.6145 4213586.525),
109,27,4597,SACRAMENTO,4591,11784,-37.77,605404.5199,4213155.958,463761.4567953399,POINT (605404.5199 4213155.958),
109,27,4597,SACRAMENTO,4592,11782,-37.88,604413.9179,4213149.608,464752.07914765377,POINT (604413.9179 4213149.608),
109,27,4597,SACRAMENTO,4593,11781,-36.34,603410.6159,4213530.609,465825.28773185593,POINT (603410.6159 4213530.609),
